#id	length
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/79093/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/80245/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82512/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82573/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83281/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/84671/ccs	904
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/84703/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/85287/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/86971/ccs	525
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/88869/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89574/ccs	936
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89852/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/91032/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/91095/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/92279/ccs	502
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/92429/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93300/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93590/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/95064/ccs	675
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/96712/ccs	619
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/97021/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/98485/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/99112/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/101983/ccs	500
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/102026/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/102421/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/102994/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104235/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/104583/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/105550/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/106445/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/107799/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/108898/ccs	3209
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/109191/ccs	618
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/112952/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/117120/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/118045/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/118602/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/119001/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120236/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/120877/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/121883/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/122013/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123081/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/123831/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/126903/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/127859/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/128725/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/128789/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/129781/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130304/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130447/ccs	636
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130450/ccs	871
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130456/ccs	848
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/130932/ccs	1035
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/131329/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/134380/ccs	889
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135156/ccs	915
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135382/ccs	1661
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/135701/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136855/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/136923/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/138220/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140006/ccs	619
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140583/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/140670/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/141224/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/144695/ccs	902
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145045/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/145814/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146140/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146147/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146689/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/146874/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/147023/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/147403/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/148290/ccs	656
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/149169/ccs	875
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152116/ccs	900
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/152259/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/153043/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/154032/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/154099/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/155809/ccs	1337
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156305/ccs	899
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/156636/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157035/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/157143/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158121/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158308/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/158533/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160394/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160688/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/160972/ccs	871
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/161782/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162135/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162315/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/162850/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/471/ccs	1594
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/3407/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4019/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4371/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/4649/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6123/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6543/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/6984/ccs	904
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/8045/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/9036/ccs	679
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/9840/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/9909/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10079/ccs	899
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/10240/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11249/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11645/ccs	847
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/11861/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13206/ccs	805
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13305/ccs	1247
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/13714/ccs	524
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/14883/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16489/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16854/ccs	526
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16874/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/16886/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17249/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/17828/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/18167/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19073/ccs	532
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/19469/ccs	879
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/20095/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/21908/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/22959/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23061/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23642/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23662/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/23688/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/25878/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/27497/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/28320/ccs	889
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29137/ccs	2506
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29352/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/29695/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/30916/ccs	849
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/31301/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/32475/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/32617/ccs	527
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/32793/ccs	637
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33523/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33631/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/33859/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34158/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/34971/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/35337/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/35865/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/36537/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/36967/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37246/ccs	849
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/37842/ccs	509
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/40636/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/41955/ccs	849
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/42746/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43392/ccs	885
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43951/ccs	977
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/43979/ccs	899
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/45406/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/45544/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/46058/ccs	903
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/46979/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/49279/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/50526/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/51453/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/53900/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56186/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56846/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/56948/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/57588/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/57684/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58357/ccs	850
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/58422/ccs	528
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/59099/ccs	679
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/60927/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/60938/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62144/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62518/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/62935/ccs	896
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64037/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64323/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/64757/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65074/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65609/ccs	857
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65611/ccs	898
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/65771/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/66507/ccs	899
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/66863/ccs	1666
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67351/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/67906/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/71004/ccs	766
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/71345/ccs	895
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/72686/ccs	812
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/75076/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/76784/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77078/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77272/ccs	883
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77716/ccs	530
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/77883/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/79306/ccs	904
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/81504/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/81871/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/82971/ccs	892
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83247/ccs	612
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83751/ccs	508
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83801/ccs	894
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/83900/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/84351/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/85556/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/86696/ccs	890
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/87519/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89128/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89555/ccs	884
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/89811/ccs	893
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/90563/ccs	888
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/91764/ccs	897
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/91786/ccs	891
m180830_014130_42160_c101470662550000001823305209201893_s1_p0/93561/ccs	894
